tweet_id,source,text,rating_numerator,rating_denominator,name,Date,Year,Month,Day_of_Week,Time,breedSize
727685679342333952,Twitter for iPhone,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in,12,10,Cilantro,2016-05-04,2016,May,Wednesday,02:26:00,NA
727644517743104000,Twitter for iPhone,Here's a doggo struggling to cope with the winds. 13/10,13,10,None,2016-05-03,2016,May,Tuesday,23:42:26,doggo
727524757080539137,Twitter for iPhone,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af,10,10,None,2016-05-03,2016,May,Tuesday,15:46:33,pupper
727314416056803329,Twitter for iPhone,This pupper was about to explain where that dirt came from but then decided against it. 11/10,11,10,None,2016-05-03,2016,May,Tuesday,01:50:44,pupper
727286334147182592,Twitter for iPhone,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10,9,10,None,2016-05-02,2016,May,Monday,23:59:09,NA
727175381690781696,Twitter for iPhone,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already,10,10,Karll,2016-05-02,2016,May,Monday,16:38:15,NA
726935089318363137,Twitter for iPhone,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout,12,10,Sprout,2016-05-02,2016,May,Monday,00:43:25,NA
726887082820554753,Twitter for iPhone,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10,10,10,Blitz,2016-05-01,2016,May,Sunday,21:32:40,NA
726828223124897792,Twitter for iPhone,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress,12,10,Bloop,2016-05-01,2016,May,Sunday,17:38:46,NA
726224900189511680,Twitter for iPhone,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10,9,10,None,2016-04-30,2016,April,Saturday,01:41:23,NA
725842289046749185,Twitter for iPhone,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10,12,10,Colby,2016-04-29,2016,April,Friday,00:21:01,NA
725786712245440512,Twitter for iPhone,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af,11,10,Lillie,2016-04-28,2016,April,Thursday,20:40:11,pupper
725729321944506368,Twitter for iPhone,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet,12,10,Lola,2016-04-28,2016,April,Thursday,16:52:08,NA
724983749226668032,Twitter for iPhone,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you,12,10,Fred,2016-04-26,2016,April,Tuesday,15:29:30,NA
724771698126512129,Twitter for iPhone,Nothin better than a doggo and a sunset. 11/10,11,10,None,2016-04-26,2016,April,Tuesday,01:26:53,doggo
724405726123311104,Twitter for iPhone,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper,10,10,Ashleigh,2016-04-25,2016,April,Monday,01:12:38,pupper
724049859469295616,Twitter for iPhone,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it,10,10,Kreggory,2016-04-24,2016,April,Sunday,01:38:33,NA
724046343203856385,Twitter for iPhone,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10",10,10,Sarge,2016-04-24,2016,April,Sunday,01:24:35,NA
724004602748780546,Twitter for iPhone,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper,11,10,Luther,2016-04-23,2016,April,Saturday,22:38:43,pupper
723912936180330496,Twitter for iPhone,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of,12,10,Sugar,2016-04-23,2016,April,Saturday,16:34:28,NA
723688335806480385,Twitter for iPhone,This is Reginald. He starts screaming at random. 12/10 cuddly af,12,10,Reginald,2016-04-23,2016,April,Saturday,01:41:59,NA
723673163800948736,Twitter for iPhone,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af,10,10,Ivar,2016-04-23,2016,April,Saturday,00:41:42,NA
723179728551723008,Twitter for iPhone,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup,8,10,Jangle,2016-04-21,2016,April,Thursday,16:00:57,NA
722613351520608256,Twitter for iPhone,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy,12,10,Schnitzel,2016-04-20,2016,April,Wednesday,02:30:23,NA
721503162398597120,Twitter for iPhone,This is Panda. He's happy af. 11/10,11,10,Panda,2016-04-17,2016,April,Sunday,00:58:53,NA
721001180231503872,Twitter for iPhone,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10,11,10,Oliver,2016-04-15,2016,April,Friday,15:44:11,pupper
720785406564900865,Twitter for iPhone,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10,12,10,Archie,2016-04-15,2016,April,Friday,01:26:47,NA
720775346191278080,Twitter for iPhone,This is Berkeley. He's in a predicament. 10/10 someone help him,10,10,Berkeley,2016-04-15,2016,April,Friday,00:46:48,NA
720415127506415616,Twitter for iPhone,Garden's coming in nice this year. 10/10,10,10,None,2016-04-14,2016,April,Thursday,00:55:25,NA
720389942216527872,Twitter for iPhone,This is Ralphé. He patrols the lake. Looking for babes. 11/10,11,10,Ralphé,2016-04-13,2016,April,Wednesday,23:15:21,NA
720340705894408192,Twitter for iPhone,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper,10,10,Derek,2016-04-13,2016,April,Wednesday,19:59:42,pupper
720059472081784833,Twitter for iPhone,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort,9,10,Charleson,2016-04-13,2016,April,Wednesday,01:22:10,NA
720043174954147842,Twitter for iPhone,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly,11,10,Neptune,2016-04-13,2016,April,Wednesday,00:17:25,NA
719991154352222208,Twitter for iPhone,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10,10,10,None,2016-04-12,2016,April,Tuesday,20:50:42,doggo
719704490224398336,Twitter for iPhone,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper,12,10,Clyde,2016-04-12,2016,April,Tuesday,01:51:36,pupper
719551379208073216,Twitter for iPhone,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold,10,10,Harnold,2016-04-11,2016,April,Monday,15:43:12,NA
719367763014393856,Twitter for iPhone,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10,11,10,Sid,2016-04-11,2016,April,Monday,03:33:34,NA
719339463458033665,Twitter for iPhone,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time,10,10,Lucy,2016-04-11,2016,April,Monday,01:41:07,NA
719332531645071360,Twitter for iPhone,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10,11,10,Pippa,2016-04-11,2016,April,Monday,01:13:34,NA
718971898235854848,Twitter for iPhone,This is Sadie. She is prepared for battle. 10/10,10,10,Sadie,2016-04-10,2016,April,Sunday,01:20:33,NA
718939241951195136,Twitter for iPhone,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting,12,10,Otis,2016-04-09,2016,April,Saturday,23:10:47,NA
718631497683582976,Twitter for iPhone,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10,10,10,None,2016-04-09,2016,April,Saturday,02:47:55,NA
718613305783398402,Twitter for iPhone,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly,11,10,Carper,2016-04-09,2016,April,Saturday,01:35:37,NA
718540630683709445,Twitter for iPhone,Get you a pup that can do both. 10/10,10,10,None,2016-04-08,2016,April,Friday,20:46:50,NA
718460005985447936,Twitter for iPhone,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet,9,10,Bowie,2016-04-08,2016,April,Friday,15:26:28,NA
718454725339934721,Twitter for iPhone,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well",13,10,None,2016-04-08,2016,April,Friday,15:05:29,NA
718246886998687744,Twitter for iPhone,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target,3,10,Alexanderson,2016-04-08,2016,April,Friday,01:19:36,NA
718234618122661888,Twitter for iPhone,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood,11,10,Suki,2016-04-08,2016,April,Friday,00:30:51,NA
717841801130979328,Twitter for iPhone,This is Barclay. His father was a banana. 11/10 appeeling af,11,10,Barclay,2016-04-06,2016,April,Wednesday,22:29:56,NA
717790033953034240,Twitter for iPhone,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af",10,10,None,2016-04-06,2016,April,Wednesday,19:04:14,pupper
717537687239008257,Twitter for iPhone,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10,11,10,a,2016-04-06,2016,April,Wednesday,02:21:30,NA
717421804990701568,Twitter for iPhone,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly,9,10,Ebby,2016-04-05,2016,April,Tuesday,18:41:02,NA
717047459982213120,Twitter for iPhone,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well,12,10,Flávio,2016-04-04,2016,April,Monday,17:53:31,NA
717009362452090881,Twitter for iPhone,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper,10,10,Smokey,2016-04-04,2016,April,Monday,15:22:08,pupper
716802964044845056,Twitter for iPhone,This is Link. He struggles with couches. 10/10 would assist,10,10,Link,2016-04-04,2016,April,Monday,01:41:58,NA
716791146589110272,Twitter for iPhone,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet,11,10,Jennifur,2016-04-04,2016,April,Monday,00:55:01,NA
716285507865542656,Twitter for iPhone,This is Stephanus. She stays woke. 12/10,12,10,Stephanus,2016-04-02,2016,April,Saturday,15:25:47,NA
716080869887381504,Twitter for iPhone,Here's a super majestic doggo and a sunset 11/10,11,10,None,2016-04-02,2016,April,Saturday,01:52:38,doggo
715928423106027520,Twitter for iPhone,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively,11,10,Bubbles,2016-04-01,2016,April,Friday,15:46:52,NA
715733265223708672,Twitter for iPhone,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10,10,10,a,2016-04-01,2016,April,Friday,02:51:22,NA
715696743237730304,Twitter for iPhone,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty,10,10,Toby,2016-04-01,2016,April,Friday,00:26:15,NA
715680795826982913,Twitter for iPhone,This is Zeus. He's downright fabulous. 12/10,12,10,Zeus,2016-03-31,2016,March,Thursday,23:22:53,NA
715360349751484417,Twitter for iPhone,This is Bertson. He just wants to say hi. 11/10 would boop nose,11,10,Bertson,2016-03-31,2016,March,Thursday,02:09:32,NA
715342466308784130,Twitter for iPhone,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy,10,10,Oscar,2016-03-31,2016,March,Thursday,00:58:29,NA
715220193576927233,Twitter for iPhone,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material,10,10,Nico,2016-03-30,2016,March,Wednesday,16:52:36,NA
715200624753819648,Twitter for iPhone,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me,12,10,Michelangelope,2016-03-30,2016,March,Wednesday,15:34:51,NA
715009755312439296,Twitter for iPhone,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport,12,10,Siba,2016-03-30,2016,March,Wednesday,02:56:24,NA
714982300363173890,Twitter for iPhone,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert,9,10,Calbert,2016-03-30,2016,March,Wednesday,01:07:18,NA
714957620017307648,Twitter for iPhone,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup,10,10,Curtis,2016-03-29,2016,March,Tuesday,23:29:14,NA
714631576617938945,Twitter for iPhone,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet,4,10,Benedict,2016-03-29,2016,March,Tuesday,01:53:39,NA
714606013974974464,Twitter for iPhone,Here are two lil cuddly puppers. Both 12/10 would snug like so much,12,10,None,2016-03-29,2016,March,Tuesday,00:12:05,NA
714251586676113411,Twitter for iPhone,This is Thumas. He hates potted plants. 8/10 wtf Thumas,8,10,Thumas,2016-03-28,2016,March,Monday,00:43:43,NA
714214115368108032,Twitter for iPhone,Happy Easter from the squad! 🐇🐶 13/10 for all,13,10,None,2016-03-27,2016,March,Sunday,22:14:49,NA
714141408463036416,Twitter for iPhone,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell",10,10,None,2016-03-27,2016,March,Sunday,17:25:54,NA
713919462244790272,Twitter for iPhone,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture,12,10,Kanu,2016-03-27,2016,March,Sunday,02:43:58,NA
713900603437621249,Twitter for iPhone,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody,99,90,None,2016-03-27,2016,March,Sunday,01:29:02,NA
713761197720473600,Twitter for iPhone,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af,12,10,Piper,2016-03-26,2016,March,Saturday,16:15:05,NA
713411074226274305,Twitter for iPhone,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose,11,10,None,2016-03-25,2016,March,Friday,17:03:49,NA
713177543487135744,Twitter for iPhone,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance,10,10,Lance,2016-03-25,2016,March,Friday,01:35:51,NA
713175907180089344,Twitter for iPhone,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both,10,10,Opie,2016-03-25,2016,March,Friday,01:29:21,NA
712809025985978368,Twitter for iPhone,This is Stubert. He just arrived. 10/10,10,10,Stubert,2016-03-24,2016,March,Thursday,01:11:29,NA
712717840512598017,Twitter for iPhone,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10,10,10,None,2016-03-23,2016,March,Wednesday,19:09:09,NA
712668654853337088,Twitter for iPhone,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both,10,10,Sunny,2016-03-23,2016,March,Wednesday,15:53:42,NA
712438159032893441,Twitter for iPhone,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly,11,10,Kane,2016-03-23,2016,March,Wednesday,00:37:48,NA
712097430750289920,Twitter for iPhone,I can't even comprehend how confused this dog must be right now. 10/10,10,10,None,2016-03-22,2016,March,Tuesday,02:03:52,NA
712092745624633345,Twitter for iPhone,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10,7,10,Steven,2016-03-22,2016,March,Tuesday,01:45:15,NA
712085617388212225,Twitter for iPhone,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy",11,10,Olive,2016-03-22,2016,March,Tuesday,01:16:55,NA
712065007010385924,Twitter for iPhone,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet,6,10,Chester,2016-03-21,2016,March,Monday,23:55:01,NA
711968124745228288,Twitter for iPhone,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him,10,10,Winston,2016-03-21,2016,March,Monday,17:30:03,pupper
711743778164514816,Twitter for iPhone,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af,11,10,Roosevelt,2016-03-21,2016,March,Monday,02:38:34,NA
711732680602345472,Twitter for iPhone,I want to hear the joke this dog was just told. 10/10,10,10,None,2016-03-21,2016,March,Monday,01:54:29,NA
711694788429553666,Twitter for iPhone,Oh. My. God. 13/10 magical af,13,10,None,2016-03-20,2016,March,Sunday,23:23:54,NA
711652651650457602,Twitter for iPhone,This is Gary. He just wanted to say hi. 9/10 very personable pup,9,10,Gary,2016-03-20,2016,March,Sunday,20:36:28,NA
711363825979756544,Twitter for iPhone,"""Please, no puparazzi"" 11/10",11,10,None,2016-03-20,2016,March,Sunday,01:28:47,NA
711306686208872448,Twitter for iPhone,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair,3,10,None,2016-03-19,2016,March,Saturday,21:41:44,NA
711008018775851008,Twitter for iPhone,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper,11,10,Chuckles,2016-03-19,2016,March,Saturday,01:54:56,pupper
710997087345876993,Twitter for iPhone,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time,12,10,Milo,2016-03-19,2016,March,Saturday,01:11:29,NA
710844581445812225,Twitter for iPhone,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel,10,10,Staniel,2016-03-18,2016,March,Friday,15:05:29,NA
710833117892898816,Twitter for iPhone,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom,12,10,Sora,2016-03-18,2016,March,Friday,14:19:56,NA
710658690886586372,Twitter for iPhone,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80,80,80,None,2016-03-18,2016,March,Friday,02:46:49,NA
710588934686908417,Twitter for iPhone,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for,12,10,Beemo,2016-03-17,2016,March,Thursday,22:09:38,NA
710283270106132480,Twitter for iPhone,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10,11,10,Gunner,2016-03-17,2016,March,Thursday,01:55:02,NA
710272297844797440,Twitter for iPhone,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10,11,10,infuriating,2016-03-17,2016,March,Thursday,01:11:26,NA
710269109699739648,Twitter for iPhone,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all",13,10,None,2016-03-17,2016,March,Thursday,00:58:46,NA
710153181850935296,Twitter for iPhone,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well,11,10,Lacy,2016-03-16,2016,March,Wednesday,17:18:07,NA
710140971284037632,Twitter for iPhone,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10,8,10,Tater,2016-03-16,2016,March,Wednesday,16:29:35,NA
710117014656950272,Twitter for iPhone,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty,11,10,None,2016-03-16,2016,March,Wednesday,14:54:24,pupper
709918798883774466,Twitter for iPhone,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af,12,10,Watson,2016-03-16,2016,March,Wednesday,01:46:45,NA
709901256215666688,Twitter for iPhone,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now:",12,10,None,2016-03-16,2016,March,Wednesday,00:37:03,NA
709852847387627521,Twitter for iPhone,*lets out a tiny whimper and then collapses* ...12/10,12,10,None,2016-03-15,2016,March,Tuesday,21:24:41,NA
709566166965075968,Twitter for iPhone,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet,12,10,Olaf,2016-03-15,2016,March,Tuesday,02:25:31,NA
709556954897764353,Twitter for iPhone,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture,12,10,Cecil,2016-03-15,2016,March,Tuesday,01:48:55,NA
709519240576036864,Twitter for iPhone,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell,9,10,Vince,2016-03-14,2016,March,Monday,23:19:03,NA
709449600415961088,Twitter for iPhone,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af,10,10,Karma,2016-03-14,2016,March,Monday,18:42:20,NA
709409458133323776,Twitter for iPhone,This is Billy. He sensed a squirrel. 8/10 damn it Billy,8,10,Billy,2016-03-14,2016,March,Monday,16:02:49,NA
709225125749587968,Twitter for iPhone,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time,11,10,Walker,2016-03-14,2016,March,Monday,03:50:21,NA
709207347839836162,Twitter for iPhone,This is Penny. She's trying on her prom dress. Stunning af 11/10,11,10,Penny,2016-03-14,2016,March,Monday,02:39:42,NA
709198395643068416,Twitter for iPhone,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once",45,50,None,2016-03-14,2016,March,Monday,02:04:08,NA
709158332880297985,Twitter for iPhone,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10,10,10,Rodney,2016-03-13,2016,March,Sunday,23:24:56,NA
709042156699303936,Twitter for iPhone,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10,9,10,Klevin,2016-03-13,2016,March,Sunday,15:43:18,NA
708845821941387268,Twitter for iPhone,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10,9,10,None,2016-03-13,2016,March,Sunday,02:43:08,pupper
708834316713893888,Twitter for iPhone,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10,10,10,Malikai,2016-03-13,2016,March,Sunday,01:57:25,NA
708810915978854401,Twitter for iPhone,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all,10,10,Mister,2016-03-13,2016,March,Sunday,00:24:26,NA
708738143638450176,Twitter for iPhone,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10,11,10,Coco,2016-03-12,2016,March,Saturday,19:35:15,NA
708711088997666817,Twitter for iPhone,This is Smokey. He really likes tennis balls. 11/10,11,10,Smokey,2016-03-12,2016,March,Saturday,17:47:45,NA
708479650088034305,Twitter for iPhone,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture,13,10,Bear,2016-03-12,2016,March,Saturday,02:28:06,NA
708469915515297792,Twitter for iPhone,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently,11,10,Bobble,2016-03-12,2016,March,Saturday,01:49:25,NA
708356463048204288,Twitter for iPhone,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly,10,10,Oliver,2016-03-11,2016,March,Friday,18:18:36,NA
708349470027751425,Twitter for iPhone,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy,11,10,River,2016-03-11,2016,March,Friday,17:50:48,NA
708149363256774660,Twitter for iPhone,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch,10,10,Jebberson,2016-03-11,2016,March,Friday,04:35:39,NA
708130923141795840,Twitter for iPhone,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10,11,10,None,2016-03-11,2016,March,Friday,03:22:23,NA
708119489313951744,Twitter for iPhone,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen,9,10,Cooper,2016-03-11,2016,March,Friday,02:36:57,NA
708109389455101952,Twitter for iPhone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup,10,10,Remington,2016-03-11,2016,March,Friday,01:56:49,NA
708026248782585858,Twitter for iPhone,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty),13,10,None,2016-03-10,2016,March,Thursday,20:26:26,NA
707995814724026368,Twitter for iPhone,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af,12,10,Farfle,2016-03-10,2016,March,Thursday,18:25:30,NA
707969809498152960,Twitter for iPhone,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup,11,10,Rufus,2016-03-10,2016,March,Thursday,16:42:10,NA
707776935007539200,Twitter for iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10,11,10,Sadie,2016-03-10,2016,March,Thursday,03:55:45,NA
707741517457260545,Twitter for iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup,10,10,None,2016-03-10,2016,March,Thursday,01:35:01,NA
707693576495472641,Twitter for iPhone,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af,7,10,Jiminus,2016-03-09,2016,March,Wednesday,22:24:31,NA
707610948723478529,Twitter for iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10,12,10,Harper,2016-03-09,2016,March,Wednesday,16:56:11,NA
707420581654872064,Twitter for iPhone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10,4,10,Keurig,2016-03-09,2016,March,Wednesday,04:19:44,NA
707411934438625280,Twitter for iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10",11,10,None,2016-03-09,2016,March,Wednesday,03:45:22,pupper
707387676719185920,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team,10,10,Clarkus,2016-03-09,2016,March,Wednesday,02:08:59,NA
707377100785885184,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet,9,10,None,2016-03-09,2016,March,Wednesday,01:26:57,NA
707315916783140866,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it,10,10,Finnegus,2016-03-08,2016,March,Tuesday,21:23:50,pupper
707297311098011648,Twitter for iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas,10,10,Cassie,2016-03-08,2016,March,Tuesday,20:09:54,NA
707059547140169728,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10,11,10,Cupcake,2016-03-08,2016,March,Tuesday,04:25:07,NA
707038192327901184,Twitter for iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af,10,10,Kathmandu,2016-03-08,2016,March,Tuesday,03:00:15,NA
707021089608753152,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of,12,10,Tucker,2016-03-08,2016,March,Tuesday,01:52:18,NA
707014260413456384,Twitter for iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no,11,10,Ellie,2016-03-08,2016,March,Tuesday,01:25:10,NA
706901761596989440,Twitter for iPhone,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10,3,10,Elliot,2016-03-07,2016,March,Monday,17:58:08,NA
706681918348251136,Twitter for iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup,12,10,Katie,2016-03-07,2016,March,Monday,03:24:33,NA
706644897839910912,Twitter for iPhone,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10,9,10,Shadow,2016-03-07,2016,March,Monday,00:57:27,NA
